id_annonce,Backyard,Bathroom,Bedroom,Frontyard,Kitchen,LivingRoom,score
35863533,1.0,1.0,2.0,,,2.0,3.3937932
35863535,,1.0,1.0,1.0,3.0,,3.72284082
35863537,2.0,1.0,2.0,,,1.0,4.33325167
35863539,,1.0,1.0,1.0,1.0,2.0,4.430113025
35863541,,1.0,,,,,0.2736673
35863543,,1.0,1.0,1.0,2.0,1.0,3.355036095
35863545,1.0,,,2.0,1.0,2.0,6.30552773
35863547,,,1.0,2.0,,3.0,4.970176325000001
35863549,,1.0,,,,,0.26574135
35863551,,,,5.0,,,4.32742821
35863555,,,1.0,2.0,1.0,2.0,4.750092985
35863557,,1.0,1.0,2.0,1.0,1.0,4.496716685000001
35863559,,2.0,1.0,2.0,,1.0,3.2770593650000004
35863561,,1.0,2.0,1.0,,2.0,4.75731127
35863563,,2.0,3.0,1.0,,,3.159414625
35863567,,2.0,,,3.0,1.0,4.237784825
35863569,,,,1.0,2.0,3.0,6.948231784999999
35863571,,,2.0,2.0,1.0,1.0,3.7855113749999996
35863573,,1.0,2.0,1.0,,2.0,4.398384685
35863577,1.0,1.0,1.0,,,3.0,4.89750721
35863579,,1.0,,2.0,2.0,1.0,3.781486015
35863583,,1.0,3.0,,,2.0,3.399713785
35863585,,1.0,,2.0,,3.0,4.879616029999999
35863587,,1.0,,,2.0,3.0,4.467354335
35863591,,,1.0,3.0,,2.0,6.344185574999999
35863597,,,1.0,,2.0,3.0,6.05365473
35863599,,1.0,,4.0,,1.0,5.15085402
35863601,,1.0,2.0,,,,1.4771719
35863609,2.0,1.0,1.0,1.0,,1.0,4.101354315
35863613,3.0,,1.0,2.0,,,4.13152845
35863615,,1.0,4.0,,,1.0,3.633496185
35863617,,3.0,1.0,,2.0,,2.776824975
35863621,,,,2.0,1.0,3.0,5.41588084
35863783,1.0,1.0,3.0,1.0,,,3.20396281
35863831,,2.0,1.0,,,3.0,3.577968985
35863843,1.0,1.0,,2.0,,2.0,5.12380033
35863855,,1.0,2.0,2.0,,1.0,3.15239799
35863917,,,3.0,,2.0,1.0,4.536249595
35863921,,1.0,1.0,,,4.0,5.13954438
35863923,,,4.0,,,2.0,4.4416798
35863925,,2.0,,,,1.0,1.16792461
35863927,,3.0,,,,,0.84503434
35863929,,2.0,1.0,,,1.0,1.84262884
35863931,,2.0,2.0,,,2.0,3.719217595
35863935,,2.0,3.0,,,1.0,3.1950670999999997
35863939,,,2.0,,,1.0,1.55154057
35863945,,3.0,2.0,,,,1.838851005
35863947,,2.0,3.0,1.0,,,2.86855657
35863949,1.0,2.0,,,,1.0,3.42545097
35863951,,2.0,2.0,,,,1.6706516299999998
35863953,,2.0,2.0,,,1.0,2.60963322
35863955,,2.0,1.0,,,,0.9548023050000001
35863957,1.0,,,,,1.0,1.41565864
35863963,,1.0,4.0,,,1.0,3.1820828
35863967,,2.0,1.0,,,3.0,4.565917499999999
35863969,,,3.0,1.0,,1.0,3.7356142500000002
35863973,,1.0,2.0,,,,1.212145185
35863975,,,3.0,,,1.0,2.68977789
35863977,,1.0,1.0,1.0,1.0,2.0,3.484425675
35863979,,3.0,1.0,,1.0,1.0,3.0001749699999998
35863983,,1.0,1.0,,,1.0,1.74725645
35863989,,3.0,2.0,,,1.0,2.9648291999999996
35863991,,,4.0,,,1.0,3.0049720699999996
35863993,,1.0,2.0,,,,1.54206645
35863995,,1.0,1.0,,1.0,,2.1308928099999997
35863997,1.0,,1.0,,,2.0,3.48701539
35864001,,1.0,2.0,,,1.0,2.57233283
35864003,,1.0,2.0,,,1.0,2.09710017
35864005,,2.0,1.0,,,,1.0957975850000001
35864007,1.0,1.0,1.0,,,3.0,5.07670424
35864015,,3.0,1.0,,,1.0,2.4538061200000003
35864019,,,2.0,,1.0,,2.240614475
35864025,1.0,1.0,2.0,,,2.0,4.13368222
35864029,1.0,1.0,,,,,0.799950325
35864031,,1.0,,,1.0,2.0,3.311259175
35864033,,,4.0,,,2.0,3.9492639099999995
35864035,,1.0,,,,,0.3553106
35864037,,1.0,1.0,,,1.0,1.22337204
35864041,,1.0,,,,4.0,4.7764289
35864045,,1.0,1.0,1.0,,1.0,2.27279303
35864047,,1.0,3.0,1.0,,1.0,4.01252365
35864051,,,2.0,,,2.0,2.82895552
35864055,,1.0,1.0,,,2.0,3.35991631
35864057,,1.0,1.0,,,4.0,5.53316871
35864059,,,4.0,,,,1.55060518
35864061,,2.0,,,1.0,,0.973490515
35864063,,1.0,2.0,,,,0.875354085
35864067,,,3.0,,,1.0,2.56652863
35864069,,2.0,2.0,,,,1.42595172
35864073,,2.0,3.0,,,,2.1993750700000003
35864075,,2.0,,1.0,,,1.216009445
35864077,,1.0,3.0,,,2.0,3.5617045199999997
35864079,,,3.0,,,2.0,3.27409389
35864081,,2.0,1.0,,,2.0,2.393824415
35864083,,2.0,2.0,,,2.0,3.9679038099999997
35864085,,1.0,2.0,,,1.0,1.93292682
35864087,,3.0,,,1.0,1.0,1.7170377000000001
35864093,1.0,,2.0,1.0,,2.0,4.67192214
35864095,1.0,1.0,,,1.0,,2.06030668
35864097,,1.0,1.0,,,3.0,4.1794975
35864099,1.0,2.0,,,,1.0,2.641752885
35864101,1.0,1.0,1.0,,,,1.357402735
35864103,,,2.0,,,2.0,2.3966734599999997
35864105,1.0,,1.0,1.0,1.0,2.0,5.619450795
35864107,,2.0,,,,2.0,1.636874695
35864111,,3.0,1.0,,,1.0,2.344813665
35864113,2.0,1.0,1.0,1.0,,1.0,4.71856479
35864115,,3.0,1.0,,,1.0,1.84303602
35864117,,1.0,,,,3.0,3.38983881
35864119,1.0,2.0,,,,2.0,3.558377395
35864121,,1.0,,,,3.0,3.93120754
35864123,,2.0,3.0,,,,2.1485523900000003
35864125,,2.0,2.0,,,1.0,2.59411685
35864127,,3.0,2.0,,1.0,,2.355164815
35864129,,3.0,,,,,0.84503434
35864131,,3.0,1.0,,,1.0,2.65655559
35864139,,1.0,2.0,,1.0,2.0,4.50803138
35864141,,2.0,,,,3.0,3.6320089
35864143,,1.0,,,1.0,,1.36115828
35864145,,2.0,,,,1.0,1.29740238
35864147,,4.0,1.0,,,1.0,1.97786118
35864149,,1.0,1.0,,,2.0,3.336581745
35864157,,,2.0,,,1.0,1.4173128400000001
35864159,,2.0,,,,2.0,2.470905875
35864161,,,2.0,1.0,,3.0,5.319938855
35864163,,3.0,1.0,,1.0,,1.6876570949999998
35864165,,3.0,,,,3.0,3.9923464799999997
35864167,,1.0,2.0,,,1.0,2.12973868
35864169,,,3.0,,,2.0,3.0128270400000003
35864171,,3.0,2.0,,,,1.555894305
35864173,,1.0,1.0,,,1.0,1.4070663799999998
35864175,1.0,2.0,3.0,,,,2.841659765
35864181,,1.0,1.0,,,1.0,1.15501904
35864185,2.0,1.0,2.0,,,,2.3873906700000003
35864189,1.0,3.0,,,,,1.30207198
35864191,,1.0,2.0,,1.0,2.0,4.74084176
35864193,,,3.0,,,2.0,3.2105210599999996
35864195,1.0,2.0,,,,3.0,4.7866689099999995
35864197,,2.0,1.0,,1.0,2.0,4.45592805
35864199,,2.0,1.0,,,,0.97069283
35864201,,1.0,1.0,,,3.0,3.640397115
35864207,,1.0,1.0,,,1.0,2.07605839
35864209,,3.0,2.0,,,1.0,2.419795595
35864211,,1.0,1.0,,1.0,1.0,2.564622315
35864213,,1.0,2.0,,,1.0,2.61560732
35864217,,2.0,,,,3.0,3.16297581
35864219,,3.0,1.0,,,1.0,1.71355133
35864221,,3.0,1.0,,,,1.258310045
35864223,,2.0,,,,1.0,1.05891359
35864227,1.0,,2.0,,,,1.8694989400000002
35864231,,,3.0,,,,0.96584172
35864233,,1.0,,,,3.0,3.29564392
35864235,2.0,,2.0,1.0,,,4.3291743
35864241,1.0,,2.0,1.0,1.0,1.0,3.683182715
35864245,,1.0,2.0,1.0,,1.0,2.74337537
35864247,2.0,2.0,1.0,,,1.0,2.8345583899999998
35864251,1.0,2.0,,,,1.0,2.041618145
35864253,,2.0,1.0,,,1.0,1.58991248
35864257,,3.0,1.0,1.0,,1.0,3.35181563
35864263,,1.0,,,,1.0,1.64042105
35864265,1.0,1.0,,,,3.0,3.7403118799999997
35864267,1.0,,2.0,1.0,1.0,1.0,3.476266565
35864271,,1.0,1.0,,2.0,2.0,4.086592555
35864273,,2.0,1.0,,,2.0,3.0698554149999997
35864277,,2.0,,,,1.0,1.0615957900000002
35864279,,,3.0,,,2.0,3.2740938899999996
35864281,,2.0,1.0,,1.0,2.0,2.93659687
35864283,,2.0,,,,2.0,2.33063163
35864285,,1.0,3.0,,1.0,,2.3680231000000003
35864287,,1.0,,1.0,,1.0,1.67834709
35864289,1.0,,1.0,,,4.0,5.75377264
35864293,,2.0,1.0,,,2.0,2.2617101699999997
35864297,,1.0,1.0,1.0,,1.0,2.4448361500000004
35864303,,,,,,2.0,1.69642288
35864305,,3.0,,,,2.0,2.674029485
35864309,1.0,,2.0,1.0,,2.0,4.382053065
35864311,,2.0,1.0,,,,0.997595445
35864313,,,3.0,,,2.0,3.2458827599999998
35864315,,1.0,1.0,,,1.0,2.081614395
35864317,,2.0,1.0,,,2.0,3.587374885
35864321,,1.0,4.0,,1.0,,3.11849435
35864323,,2.0,3.0,,,1.0,3.220310765
35864327,,,3.0,,,2.0,3.2745956499999997
35864329,1.0,1.0,2.0,1.0,,1.0,3.6555891449999995
35864331,1.0,,2.0,,,,1.8694989400000002
35864333,,3.0,,1.0,,,1.65590809
35864335,,,,,,2.0,1.98792768
35864337,,,2.0,,,1.0,2.23975619
35864339,1.0,1.0,,,,2.0,2.74995587
35864343,,2.0,,1.0,,1.0,2.0842239449999997
35864345,,1.0,,1.0,,2.0,3.4260132299999997
35864347,,3.0,2.0,,,1.0,3.147034965
35864359,,2.0,2.0,1.0,,1.0,2.467896035
35864361,,2.0,1.0,,,1.0,2.511467885
35864363,,2.0,2.0,,,2.0,3.802180655
35864365,,3.0,,2.0,,,2.3892607999999997
35864367,1.0,,2.0,1.0,,2.0,3.764416325
35864369,,2.0,,,,,0.5440286400000001
35864371,,4.0,1.0,,,,1.365082665
35864377,,1.0,,,,2.0,2.821734765
35864381,,2.0,,,1.0,3.0,3.6822496200000003
35864383,1.0,,1.0,1.0,,3.0,5.041599294999999
35864385,1.0,2.0,,,,,1.009646435
35864387,,2.0,,,,1.0,1.61961163
35864389,,3.0,1.0,,,1.0,2.3390537350000002
35864393,,1.0,,,1.0,,1.38879287
35864395,,3.0,,,,1.0,1.372219085
35864397,,2.0,,,,,0.36646935
35864401,,2.0,,,1.0,3.0,4.558241410000001
35864403,,2.0,1.0,,,,0.9153928
35864405,,1.0,1.0,,,2.0,3.3375660099999997
35864411,,1.0,1.0,,,1.0,1.3689579950000001
35864413,1.0,2.0,1.0,,1.0,,2.470229315
35864417,,3.0,2.0,,,1.0,3.3540164650000004
35864419,2.0,2.0,,,,2.0,3.32264994
35864423,,,3.0,1.0,1.0,1.0,3.127395225
35864425,,2.0,1.0,2.0,1.0,,2.59722727
35864429,2.0,1.0,1.0,,,1.0,2.98770392
35864433,,,3.0,,,2.0,3.2740938899999996
35864435,1.0,2.0,1.0,1.0,,,2.40371509
35864437,,3.0,1.0,,,2.0,3.5056969449999995
35864441,1.0,,2.0,,,1.0,2.044797
35864443,,2.0,2.0,,,,1.6810817
35864445,,2.0,3.0,,,1.0,3.058332705
35864447,,3.0,,,,1.0,1.3945944250000002
35864449,,2.0,3.0,,,1.0,3.15624384
35864451,1.0,2.0,1.0,1.0,,1.0,3.34709359
35864453,,1.0,,1.0,1.0,3.0,4.510159345
35864455,1.0,,2.0,1.0,,,3.1433173599999997
35864459,,1.0,1.0,,,1.0,2.25516902
35864461,,1.0,1.0,,,4.0,5.98893176
35864465,,,2.0,,1.0,3.0,4.1730469
35864467,,,1.0,,2.0,3.0,4.62432541
35864469,1.0,2.0,1.0,,,2.0,3.857362265
35864471,,1.0,2.0,,,,1.2018516
35864473,,1.0,2.0,,,,1.4672391299999998
35864475,1.0,1.0,,,,1.0,2.81432445
35864477,,3.0,2.0,,,1.0,2.305419145
35864479,,1.0,2.0,,,1.0,2.918872705
35864481,,2.0,1.0,,,2.0,2.58126932
35864483,1.0,,1.0,,2.0,1.0,4.18763316
35864499,,1.0,4.0,,,,2.3032994650000003
35864501,,3.0,,,,,0.523442545
35864503,1.0,1.0,1.0,,1.0,,2.3616960099999997
35864505,,3.0,,,,3.0,4.43040857
35864507,1.0,2.0,1.0,1.0,,,2.40371509
35864511,,2.0,1.0,,,1.0,2.34579986
35864513,,1.0,1.0,,,2.0,2.67519565
35864515,,1.0,2.0,,,,1.067088315
35864519,,1.0,3.0,,,1.0,2.1490197799999997
35864521,,,4.0,,,2.0,3.58140088
35864523,1.0,1.0,1.0,,1.0,,2.215992815
35864525,1.0,1.0,,,,2.0,3.40381795
35864527,,2.0,,1.0,,1.0,1.46888929
35864531,1.0,,1.0,,,4.0,5.51366522
35864533,,,1.0,,,2.0,2.64126442
35864535,,1.0,3.0,,1.0,,2.5744551
35864537,,,1.0,,1.0,4.0,4.3638319800000005
35864539,,2.0,,1.0,,1.0,2.077368755
35864541,2.0,1.0,2.0,,,,3.41986628
35864543,,2.0,1.0,,,2.0,3.162824735
35864547,,2.0,,,,3.0,3.9738413149999996
35864551,1.0,3.0,,1.0,,,2.3130179650000002
35864553,,1.0,3.0,,1.0,,2.5744551
35864555,,2.0,1.0,,,,1.0320241700000001
35864557,,1.0,2.0,,,,1.11706102
35864559,,,3.0,,,1.0,2.25719788
35864561,,1.0,3.0,,,1.0,3.255221585
35864563,1.0,1.0,1.0,,,2.0,3.97128326
35864569,,1.0,2.0,,,,1.34872672
35864573,,1.0,2.0,,,3.0,4.35878005
35864575,,2.0,2.0,,,,1.2490640800000001
35864577,,,2.0,,,1.0,1.68945304
35864579,,3.0,1.0,,,1.0,1.94974967
35864581,,3.0,,,,1.0,1.211076485
35864583,1.0,,4.0,,,,2.72992467
35864585,1.0,1.0,1.0,1.0,,1.0,2.562718205
35864587,,1.0,1.0,,,4.0,5.15946854
35864589,,1.0,1.0,,,2.0,3.7996783700000005
35864593,,1.0,2.0,,1.0,2.0,3.35059589
35864595,,,2.0,,,1.0,1.6928748
35864599,,1.0,3.0,,,1.0,3.00612632
35864603,1.0,1.0,,,,2.0,3.93567569
35864605,1.0,3.0,1.0,1.0,,,2.6141333700000002
35864611,,3.0,,,,,0.669475015
35864613,1.0,1.0,,,,2.0,2.9260149799999997
35864615,,1.0,3.0,,1.0,,2.45225881
35864621,,,1.0,,1.0,,1.38460633
35864623,,2.0,3.0,,,1.0,2.114665465
35864627,1.0,1.0,,,,3.0,3.71267729
35864629,,,1.0,,,2.0,3.0191724800000004
35864631,,1.0,4.0,,,1.0,3.47213442
35864633,,2.0,4.0,,,,2.395039605
35864635,1.0,,1.0,1.0,,1.0,4.50614837
35864637,1.0,2.0,1.0,1.0,,1.0,4.01919265
35864639,,1.0,1.0,,,2.0,2.29500138
35864641,,3.0,1.0,,,2.0,3.0627129
35864643,,2.0,1.0,,,1.0,1.608447655
35864647,1.0,1.0,,,,2.0,3.28059002
35864649,,,2.0,,,1.0,1.99948507
35864653,,,5.0,,,1.0,3.29703646
35864655,1.0,,3.0,,,2.0,4.47172722
35864659,,2.0,1.0,,1.0,2.0,3.4330356699999998
35864661,,1.0,1.0,,,2.0,2.9913168199999998
35864663,,2.0,,,,4.0,5.00671395
35864665,,1.0,3.0,1.0,,1.0,3.83384576
35864667,,2.0,2.0,,,,1.2905117
35864669,1.0,1.0,,,,,1.44674245
35864673,,2.0,,,,4.0,5.1628489
35864675,,2.0,1.0,,1.0,,1.437247275
35864677,,,2.0,,,3.0,4.34608578
35864679,1.0,3.0,1.0,,,1.0,2.5162141950000003
35864681,2.0,1.0,1.0,1.0,,,3.88979004
35864685,,1.0,3.0,,,1.0,2.4704002899999997
35864693,1.0,1.0,2.0,,,,2.016638035
35864695,,1.0,2.0,,,1.0,2.01154178
35864697,,,5.0,,,,2.29381263
35864701,,1.0,2.0,,,3.0,3.84109125
35864705,,1.0,3.0,,,,2.0170384500000003
35864707,,2.0,1.0,,1.0,1.0,1.9461485049999998
35864709,1.0,3.0,,1.0,,,2.405340105
35864713,,1.0,1.0,,,1.0,1.274408475
35864715,1.0,1.0,2.0,,,,2.37974546
35864719,1.0,1.0,,,,2.0,3.29461447
35864727,,,1.0,,,,0.43076557
35864729,,3.0,1.0,,,1.0,1.84303602
35864731,,2.0,4.0,,,,2.5525332250000003
35864733,,1.0,3.0,,,1.0,2.9704949149999997
35864735,,,,,,2.0,2.25822478
35864739,,1.0,,,,2.0,2.62310066
35864741,1.0,1.0,1.0,,,,1.46475735
35864745,,1.0,3.0,,,,2.17435202
35864747,,2.0,,,,2.0,1.87540842
35864749,,,3.0,,,2.0,2.8351650399999997
35864751,,1.0,4.0,,,,2.5610777000000002
35864753,,1.0,1.0,,,1.0,1.79716052
35864755,,,2.0,,,2.0,3.68504956
35864759,,2.0,1.0,1.0,,2.0,4.2324570349999995
35864763,,3.0,,,1.0,,1.87702232
35864771,1.0,1.0,,,,2.0,3.29461447
35864773,,3.0,,,,1.0,1.60120358
35864775,,,3.0,,,,1.7401290500000002
35864777,,3.0,1.0,,,2.0,3.016894825
35864779,,1.0,1.0,,2.0,2.0,4.48099818
35864785,,2.0,2.0,,,2.0,4.1526096500000005
35864787,,2.0,3.0,,,,1.82673262
35864791,,,1.0,,,3.0,3.84403842
35864793,1.0,1.0,,,,2.0,3.4049682399999996
35864795,,,1.0,,,1.0,1.44229684
35864797,1.0,,2.0,1.0,1.0,1.0,3.534014635
35864801,,3.0,1.0,,,1.0,1.84303602
35864803,,,2.0,,,2.0,3.36101406
35864807,,1.0,3.0,,,1.0,3.2039924500000003
35864811,1.0,1.0,1.0,,,2.0,3.742313235
35864813,,1.0,2.0,,1.0,,1.72264704
35864815,,2.0,1.0,,,2.0,3.013340315
35864819,,2.0,4.0,,,,2.73265634
35864821,,2.0,,1.0,,1.0,1.9987677950000002
35864823,,2.0,,,,,0.39891854000000004
35864827,,1.0,2.0,,,1.0,2.43699304
35864829,,2.0,3.0,,,,1.770944335
35864835,,1.0,3.0,,,1.0,3.07992197
35864837,,2.0,3.0,,,1.0,3.380005755
35864839,1.0,1.0,,,,1.0,2.64677251
35864841,,1.0,2.0,,,1.0,1.682050415
35864845,2.0,1.0,2.0,,,,3.41986628
35864847,1.0,,2.0,1.0,,,3.1433173599999997
35864849,,,2.0,,,3.0,4.640032419999999
35864851,,3.0,1.0,,,,1.258310045
35864859,,4.0,1.0,,,1.0,2.5422052500000003
35864863,1.0,3.0,,,,,1.237246525
35864867,,2.0,1.0,,,2.0,3.2631918200000003
35864871,,1.0,4.0,,,,2.25674178
35864875,,3.0,,,,,0.714725405
35864877,,2.0,1.0,,,2.0,2.21615069
35864879,,2.0,,,,1.0,1.184388995
35864881,,1.0,,,,4.0,4.500491575
35864883,,,2.0,,,2.0,3.48855094
35864885,,2.0,2.0,,,2.0,2.9234204999999998
35864891,,2.0,2.0,,,2.0,4.0865719899999995
35864893,1.0,2.0,1.0,,,,1.8503479399999998
35864895,,2.0,,,,,0.36646935
35864897,,3.0,2.0,,,1.0,2.439637935
35864899,,3.0,1.0,,,1.0,1.73729877
35864901,,,2.0,1.0,,3.0,4.68770091
35864903,,,1.0,,,1.0,1.44229684
35864907,1.0,,1.0,1.0,,1.0,3.01128988
35864911,,1.0,,1.0,,2.0,3.6456661500000003
35864915,1.0,2.0,,,,1.0,2.646229085
35864919,,2.0,,,,,0.46327408999999997
35864921,,1.0,4.0,,1.0,,3.11849435
35864925,,2.0,1.0,1.0,,2.0,3.39225404
35864931,,2.0,2.0,1.0,,,2.234942015
35864935,,1.0,2.0,,,3.0,4.4953200550000005
35864947,,3.0,,1.0,1.0,,1.67271224
35864949,,2.0,,,,1.0,1.6632881949999998
35864951,1.0,4.0,,,,,1.5706818550000001
35864955,,1.0,3.0,,,1.0,3.1876330399999997
35864957,,1.0,,,,2.0,1.8525226000000001
35864961,,2.0,1.0,,,2.0,3.096522515
35864963,,2.0,1.0,,2.0,1.0,3.4776214100000002
35864973,,1.0,1.0,1.0,,,1.33484389
35864975,2.0,2.0,,,,2.0,3.32264994
35864977,,2.0,,,,3.0,3.26260192
35864979,,1.0,1.0,,,2.0,2.80925916
35864983,,,1.0,,2.0,3.0,4.54181968
35864985,,1.0,5.0,,,,2.9877314
35865009,,2.0,3.0,,1.0,,3.5441109400000004
35865011,,1.0,5.0,,,,3.37806729
35865013,,2.0,2.0,,,1.0,2.753884255
35865015,,1.0,3.0,1.0,,1.0,3.35368257
35865017,1.0,1.0,4.0,,,,3.2265160900000005
35865019,2.0,,1.0,,2.0,1.0,2.66168516
35865021,,1.0,1.0,1.0,1.0,,2.70228811
35865037,,4.0,,,1.0,1.0,3.1281401300000002
35865039,1.0,1.0,,,1.0,3.0,4.93951603
35865041,,3.0,,1.0,,2.0,4.525310155000001
35865045,1.0,,3.0,,1.0,1.0,4.593172705
35865047,1.0,1.0,,,1.0,3.0,3.572054545
35865049,,2.0,3.0,,,1.0,3.3663479849999995
35865051,1.0,1.0,1.0,,3.0,,5.466773205000001
35865053,,2.0,3.0,1.0,,,2.70676476
35865055,,2.0,1.0,,,3.0,4.94994576
35865057,1.0,,1.0,,2.0,2.0,4.569101215
35865061,,1.0,,2.0,,,1.5158538200000002
35865063,,1.0,,1.0,,,0.82034431
35865069,,,1.0,,,,0.72476983
35865071,1.0,1.0,,,1.0,1.0,2.6099674850000003
35865073,1.0,2.0,,1.0,1.0,1.0,4.683169299999999
35865121,1.0,,2.0,,,3.0,4.38810499
35865173,,1.0,1.0,1.0,1.0,2.0,4.744289965
35865175,,1.0,1.0,1.0,1.0,2.0,4.486176814999999
35865179,1.0,,,1.0,2.0,2.0,6.27957861
35865201,,1.0,5.0,,,,3.22392765
35865207,1.0,1.0,,,,,0.9032265100000001
35865209,1.0,3.0,,1.0,1.0,,3.3903511
35865211,,2.0,2.0,1.0,1.0,,2.99843066
35865229,2.0,2.0,2.0,,,,3.8319777
35865233,,,4.0,,,2.0,4.0267735
35865235,,1.0,,2.0,1.0,2.0,5.4958299550000005
35865239,,3.0,1.0,,,2.0,2.4137769749999998
35865243,,,4.0,1.0,1.0,,4.01801432
35865255,,,1.0,,,,0.77276635
35865259,,1.0,,2.0,,1.0,1.92380259
35865267,,3.0,1.0,,,2.0,2.737961955
35865271,,,5.0,,,,2.9775567800000005
35865273,,1.0,3.0,1.0,,1.0,2.76939569
35865275,,,1.0,,,,0.6153473
35865277,,3.0,1.0,,,2.0,3.54733391
35865279,,1.0,3.0,,,2.0,4.470020805
35865281,2.0,,1.0,,,3.0,6.2982255899999995
35865283,,2.0,,1.0,1.0,2.0,3.524425765
35865285,1.0,2.0,1.0,,,2.0,4.090162960000001
35865287,,,2.0,,1.0,3.0,5.68325423
35865297,,1.0,1.0,,,2.0,3.10955311
35865315,,,,,2.0,1.0,2.5245917700000002
35865317,,1.0,,1.0,1.0,1.0,2.513222755
35865331,,3.0,,,,3.0,4.343413665
35865335,,2.0,3.0,,1.0,,2.9802871150000003
35865337,,2.0,2.0,,1.0,1.0,2.89593595
35865341,,2.0,3.0,,,1.0,3.8990681549999997
35865343,,1.0,2.0,,1.0,2.0,5.349332690000001
35865345,,1.0,2.0,2.0,,1.0,3.8681577149999997
35865349,1.0,,,1.0,2.0,2.0,6.1919440550000004
35865351,,,1.0,2.0,,3.0,4.49076749
35865353,,,2.0,1.0,,3.0,6.557228195
35865355,,4.0,1.0,,1.0,,1.814251665
35865357,1.0,1.0,2.0,,,2.0,4.35034807
35865359,,1.0,1.0,1.0,,3.0,5.872809205000001
35865365,,3.0,1.0,1.0,1.0,,3.21436592
35865367,,3.0,1.0,,1.0,1.0,2.5770133
35865371,,,5.0,,,1.0,3.7341565900000004
35865375,,1.0,2.0,1.0,,2.0,3.8543402449999995
35865381,,2.0,2.0,1.0,1.0,,3.23893702
35865487,,2.0,4.0,,,,3.071449925
35865745,,1.0,1.0,1.0,,,1.66937714
35865765,,,1.0,4.0,,1.0,5.9817481500000005
35865769,1.0,,4.0,,,1.0,4.4130016
35865773,1.0,1.0,3.0,1.0,,,3.1206667
35865777,,3.0,,2.0,1.0,,3.15420736
35865781,1.0,2.0,3.0,,,,2.7658899449999996
35865799,,1.0,2.0,,,3.0,3.65253126
35865925,,,1.0,,2.0,3.0,5.221560585
35865941,2.0,2.0,1.0,,,1.0,3.5092028849999997
35865991,,1.0,3.0,,,1.0,2.94537811
35866133,,1.0,1.0,1.0,,,1.78917189
35866557,1.0,1.0,3.0,,1.0,,4.00007941
35866571,3.0,2.0,,,1.0,,4.459408135
35866575,,1.0,,,,5.0,5.741593655
35866583,,1.0,2.0,,,3.0,5.79633112
35866589,,1.0,,,,,0.2541248
35866593,,2.0,1.0,1.0,,2.0,4.66736339
35866595,1.0,,,2.0,,,2.68210647
35866597,1.0,1.0,,1.0,2.0,1.0,5.976861615000001
35866601,,1.0,2.0,,,3.0,4.945807895
35866603,,,2.0,1.0,,,2.328197525
35866863,,2.0,,1.0,1.0,2.0,4.577391045
35866867,1.0,1.0,1.0,1.0,,2.0,3.208697615
35866875,,,,,4.0,2.0,4.615959739999999
35866877,,1.0,2.0,2.0,,1.0,3.4281181
35866879,,2.0,1.0,,,3.0,3.41377664
35866883,,3.0,1.0,,,1.0,1.69763244
35866885,,,1.0,,,1.0,2.0022920500000003
35866891,1.0,1.0,2.0,2.0,,,4.23277163
35866913,,,,3.0,,3.0,6.16989947
35866917,2.0,,1.0,1.0,,2.0,5.417816204999999
35866919,2.0,,,4.0,,,6.008200285000001
35866933,,1.0,2.0,,1.0,2.0,3.482548295
35866939,1.0,1.0,,,1.0,3.0,6.168324115
35866943,,2.0,1.0,1.0,1.0,1.0,3.9487657800000004
35866945,,1.0,5.0,,,,3.1596264899999995
35866947,2.0,1.0,1.0,,,2.0,4.44248108
35866949,,1.0,3.0,1.0,,1.0,2.8354237
35866951,,,4.0,1.0,,1.0,3.762756455
35866953,,,,2.0,,,1.652952945
35866955,1.0,1.0,2.0,1.0,1.0,,3.837414425
35866957,2.0,,,1.0,,3.0,7.547595895
35866965,,3.0,,1.0,,1.0,3.006635825
35866967,,3.0,1.0,,,,1.3383316950000002
35866975,,3.0,,,1.0,2.0,3.585974805
35866979,4.0,1.0,,1.0,,,4.55805909
35866981,,3.0,2.0,1.0,,,3.30229681
35866983,,,,1.0,2.0,3.0,6.260816435000001
35866987,1.0,,,1.0,1.0,1.0,2.65599819
35866993,,1.0,1.0,,1.0,3.0,4.798148275
35866995,,,,1.0,,,0.488146395
35866999,,1.0,1.0,2.0,1.0,1.0,3.067395075
35867001,4.0,,,,,1.0,5.637917659999999
35867005,,,,1.0,,,1.07067471
35867007,,3.0,1.0,1.0,,1.0,3.15040576
35867009,,4.0,2.0,,,,2.34215237
35867021,1.0,2.0,1.0,2.0,,,3.6083420700000004
35867023,3.0,1.0,,1.0,,1.0,6.548472600000001
35867039,1.0,,4.0,,,1.0,4.44670498
35867041,1.0,,3.0,,,2.0,3.93281211
35867043,,1.0,3.0,,1.0,1.0,2.854359225
35867045,,2.0,2.0,1.0,,1.0,3.2082465049999995
35867057,,1.0,3.0,1.0,,1.0,3.222682185
35867061,2.0,2.0,,1.0,1.0,,4.068267795000001
35867063,3.0,1.0,,2.0,,,5.561528395
35867065,3.0,2.0,,1.0,,,5.160958825000001
35867067,4.0,1.0,,1.0,,,6.225626165
35867069,1.0,,2.0,,1.0,2.0,5.957840115
35867071,,,,1.0,3.0,2.0,5.14194209
35867075,,1.0,,5.0,,,3.815980815
35867077,,2.0,,,,,0.45324361999999996
35867079,,1.0,,,,1.0,1.41111947
35867081,,1.0,1.0,,,,0.6393042
