id_annonce,Backyard,Bathroom,Bedroom,Frontyard,Kitchen,LivingRoom,score
5859057,,2.0,,1.0,,3.0,3.463548005
5859059,,1.0,1.0,,1.0,3.0,4.95751547
5859061,,1.0,,1.0,2.0,2.0,5.164522014999999
5859065,,2.0,2.0,,,2.0,4.3213571900000005
5859067,1.0,2.0,1.0,1.0,1.0,,3.5287143100000002
5859069,,1.0,2.0,1.0,1.0,1.0,5.527670919999999
5859071,1.0,,,1.0,1.0,1.0,3.916173745
5859077,,1.0,2.0,1.0,,2.0,3.6156670049999997
5859109,,1.0,,,,,0.3166619
5859119,,2.0,3.0,,,1.0,2.687892595
5859199,,,,,1.0,,0.4253259
5859395,,,1.0,,,,0.31824166
5859399,,,1.0,,,,0.6438804
5859403,,1.0,,,,,0.32504745
5859407,,,1.0,,,,0.31824166
5859419,,,,,,1.0,1.1304396
5859421,,1.0,,,,,0.12833658
5859425,,,1.0,,,,0.32301733
5859427,,,,,,1.0,1.1304396
5859429,,1.0,,,,,0.32504745
5859431,,,1.0,,,,0.6438804
5859433,,,,,,1.0,1.1304396
5859435,,,,,,1.0,1.1548276
5859437,,1.0,,,,,0.32504745
5859441,,1.0,,,,,0.127586485
5859451,1.0,,,,,,1.20778454
5859455,1.0,,,,,,1.20778454
5859457,,,,,,1.0,1.1304396
5859463,,1.0,,,,1.0,1.473887875
5859465,,,,,,1.0,0.66540236
5859479,,1.0,,,,,0.32504745
5859483,,,1.0,,,1.0,1.9109769399999998
5859485,,,,,,1.0,0.66540236
5859487,,,,,,1.0,1.2711474
5859493,,,,,,1.0,1.1548276
5859495,,,1.0,,,,0.6438804
5859497,,1.0,,,,,0.32504745
5859503,,,1.0,,,,0.44764405
5859505,,1.0,,,,,0.32504745
5859507,,,1.0,,,,0.44764405
5859513,,3.0,1.0,,,2.0,3.0596986150000003
5859527,1.0,1.0,2.0,,1.0,,3.66567583
5859533,,,,2.0,,,1.2988838999999999
5859541,,,1.0,,,,0.6079697
5859543,2.0,,,1.0,1.0,2.0,7.11757683
5859545,,,,1.0,,,0.6658575449999999
5859547,1.0,,,1.0,,1.0,2.6287583900000002
5859549,1.0,,,1.0,,1.0,2.6287583900000002
5859559,,,2.0,,,3.0,4.17904147
5859563,2.0,2.0,,1.0,,1.0,4.65326227
5859623,1.0,2.0,2.0,,1.0,,3.9647396749999997
5859633,4.0,,,2.0,,,4.74512509
5859635,4.0,,1.0,1.0,,,5.45231271
5859637,2.0,1.0,1.0,1.0,1.0,,4.48136653
5859643,,1.0,2.0,,1.0,2.0,3.58651761
5859645,,,6.0,,,,3.6393847600000004
5859653,,1.0,,,1.0,2.0,3.4473416099999996
5859667,1.0,,,,1.0,4.0,5.98033938
5859673,,,1.0,,,,0.55300295
5859675,,,3.0,,,,2.2890961
5859677,5.0,,,,,1.0,6.504942800000001
5859687,1.0,,,2.0,,3.0,5.38379621
5859717,,1.0,1.0,1.0,,2.0,4.43016947
5859721,1.0,,,1.0,2.0,,3.5757455049999995
5859735,,1.0,1.0,,4.0,,3.65202337
5859741,1.0,,,2.0,,,2.78028285
5859743,1.0,,,,2.0,1.0,3.88253928
5859745,2.0,,1.0,,,3.0,6.05628378
5859747,1.0,1.0,1.0,,1.0,2.0,5.287267030000001
5859749,2.0,,,,,,2.5121658
5859751,,1.0,,,,,0.14883985
5859757,,1.0,,,,,0.35565415
5859763,2.0,,,3.0,,,4.620509890000001
5859769,,1.0,3.0,,,1.0,2.6365842099999997
5859771,1.0,2.0,,,,,0.9876637699999999
5859773,2.0,1.0,2.0,,,1.0,3.41730687
5859775,,,5.0,,,1.0,3.9240628999999996
5859777,,,1.0,,,,0.2513109
5859779,,1.0,1.0,,2.0,1.0,3.17552855
5859787,,,,,,1.0,0.80498832
5859789,,1.0,,,,,0.344967
5859797,,3.0,2.0,,,1.0,2.7813447399999998
5859799,,4.0,2.0,,,,2.27418158
5859801,1.0,1.0,1.0,2.0,,1.0,5.027633995
5859805,,,3.0,,2.0,1.0,3.9283539249999997
5859807,1.0,,,,1.0,1.0,3.17161084
5859815,,1.0,2.0,,2.0,1.0,3.23831487
5859817,,1.0,2.0,,1.0,2.0,5.1404491100000005
5859837,,,,1.0,,2.0,2.31647927
5860041,,1.0,1.0,,,4.0,5.1967822550000005
5860053,,1.0,,,,2.0,2.14239673
5860055,,,,1.0,,,0.5514356250000001
5860061,,2.0,3.0,,1.0,,2.5987182100000004
5860065,,2.0,,,2.0,,2.23515951
5860071,,,4.0,2.0,,,3.377023395
5860079,,2.0,,3.0,1.0,,4.163138969999999
5860091,,1.0,,,,,0.2510913
5860095,,,,,,1.0,1.3958182
5860097,1.0,,,1.0,3.0,1.0,4.131639555
5860133,,2.0,1.0,,,,0.88372491
5860145,,,3.0,,,,1.8404865999999998
5860147,,2.0,1.0,,,,0.9725298
5860153,,1.0,2.0,,,,1.586610265
5860157,,4.0,,,,,1.10845905
5860161,,3.0,,,,,0.8931108000000001
5860169,,1.0,,,,,0.252275765
5860175,1.0,,,,,,0.90342206
5860179,1.0,,,,,,1.2265358
5860189,,2.0,1.0,,,,0.986678255
5860197,,,,,3.0,3.0,6.882082505
5860203,,1.0,1.0,,,1.0,2.46622335
5860217,,1.0,1.0,,,1.0,1.41487872
5860223,,2.0,1.0,,,,1.265060125
5860225,,,1.0,,1.0,4.0,4.482081525
5860227,,1.0,2.0,,,,1.36723409
5860229,,2.0,1.0,,,,1.285513745
5860277,1.0,,,,,,0.87792468
5860333,,1.0,,,,,0.3079729
5860357,1.0,2.0,1.0,1.0,1.0,,4.26599517
5860599,1.0,,2.0,1.0,1.0,1.0,4.55561672
5860607,,2.0,2.0,2.0,,,2.45566664
5860777,1.0,1.0,1.0,1.0,,1.0,3.35071092
5860795,,2.0,2.0,1.0,,1.0,3.8219048300000003
5860807,,2.0,,1.0,,1.0,2.4739342200000003
5860823,,2.0,,1.0,,1.0,2.05633909
5860829,2.0,2.0,2.0,,,,2.92156223
5860833,,1.0,,,,,0.1414416
5860835,1.0,2.0,2.0,,,1.0,3.0226374299999996
5860841,,1.0,4.0,1.0,,,2.42982078
5860851,,,1.0,,1.0,1.0,2.31645248
5860859,,1.0,1.0,1.0,1.0,,1.5330786500000002
5860863,,2.0,3.0,,,1.0,2.8910822449999998
5860865,1.0,2.0,1.0,,1.0,1.0,4.42654728
5860885,,,1.0,,,,0.32635978
5860889,,,1.0,,,,0.65667796
5860901,1.0,,2.0,,,1.0,1.9496508599999998
5860905,,1.0,1.0,1.0,,1.0,2.54127864
5860911,,2.0,,,,1.0,0.9855110699999999
5860917,,2.0,2.0,,,,0.9513240649999999
5860925,,1.0,,,1.0,1.0,1.88907817
5860935,,,,,,1.0,1.537904
5860947,1.0,2.0,1.0,,,,1.846515265
5860951,,2.0,1.0,,,1.0,2.10590075
5860953,,2.0,,1.0,1.0,1.0,3.2980248999999997
5860959,,1.0,3.0,1.0,1.0,,2.384524925
5861253,,1.0,2.0,,1.0,,2.1940650199999996
5861255,1.0,,3.0,,,2.0,5.05047419
5861257,,3.0,1.0,,,2.0,2.9543645850000004
5861265,,3.0,,,1.0,2.0,3.7610896300000003
5861269,,1.0,,,2.0,3.0,6.376123155
5861273,1.0,1.0,2.0,,,2.0,4.74596683
5861275,,1.0,,1.0,,4.0,4.54780426
5861321,,,,3.0,,,2.78780481
5861323,1.0,1.0,2.0,,,1.0,2.9091271350000003
5861329,,2.0,2.0,,,2.0,4.63999803
5861333,,,2.0,2.0,,2.0,5.80307216
5861337,,2.0,2.0,,,2.0,4.017187335
5861341,1.0,,,,,,0.79153472
5861343,1.0,,,,,,0.79153472
5861345,1.0,,,,,,0.79153472
5861369,,,5.0,,,1.0,4.30547043
5861387,,1.0,1.0,1.0,1.0,2.0,4.729682145
5861401,,2.0,1.0,2.0,,1.0,4.106466885
5861403,,3.0,2.0,1.0,,,2.969919785
5861409,,,1.0,,1.0,,1.249360895
5861411,,,1.0,1.0,,,0.895390935
5861413,,2.0,2.0,,,2.0,4.262009304999999
5861415,,,,3.0,2.0,1.0,5.5173343599999995
5861417,,1.0,2.0,,2.0,,3.243716365
5861423,,2.0,2.0,1.0,,1.0,3.704320245
5861435,4.0,,,1.0,,,4.56576569
5861437,,1.0,1.0,1.0,,3.0,5.5172597
5861445,1.0,1.0,1.0,1.0,1.0,1.0,3.5261791500000004
5861449,,2.0,1.0,1.0,,2.0,5.050890900000001
5861453,2.0,1.0,,,1.0,2.0,4.8794424450000005
5861487,1.0,,,1.0,3.0,1.0,5.308863585
5861491,,1.0,2.0,,,3.0,5.39815999
5861499,,1.0,1.0,,,3.0,3.99436023
5861519,,,2.0,,2.0,2.0,4.45248999
5861521,1.0,2.0,1.0,1.0,1.0,,3.1431812
5861523,,1.0,,1.0,,,1.148129295
5861525,2.0,,2.0,1.0,1.0,,4.11801226
5861545,,2.0,1.0,,,3.0,3.54536238
5861551,,,1.0,3.0,2.0,,4.455114355000001
5861559,1.0,,1.0,,,1.0,2.29661211
5861565,,1.0,1.0,,,1.0,1.565826145
5861567,,,,,,1.0,1.0232265
5861569,1.0,,,,,,1.00349248
5861571,1.0,2.0,1.0,,1.0,1.0,3.12942548
5861577,2.0,2.0,1.0,,,1.0,5.426093655000001
5861591,2.0,,1.0,1.0,1.0,1.0,5.36058811
5861595,2.0,2.0,,2.0,,,4.839656425
5861597,1.0,1.0,2.0,,1.0,1.0,4.90964939
5861599,1.0,,,2.0,,,2.9374424799999996
5861605,,,,1.0,,,0.52230012
5861609,1.0,2.0,,3.0,,,3.935781865
5861613,,,1.0,,,,0.62754333
5861617,1.0,1.0,2.0,,1.0,1.0,4.358626975
5861619,1.0,1.0,,,3.0,1.0,3.437873865
5861621,,1.0,2.0,,,,0.91981298
5861623,,,2.0,,,1.0,2.40666628
5861625,,2.0,1.0,,1.0,2.0,4.46511803
5861627,,1.0,1.0,,1.0,3.0,4.446586610000001
5861629,,1.0,3.0,,,2.0,4.692195229999999
5861633,2.0,,,,1.0,3.0,6.24866714
5861635,,3.0,3.0,,,,3.028305595
5861637,1.0,,1.0,2.0,1.0,1.0,4.3625196200000005
5861641,1.0,1.0,2.0,1.0,,1.0,3.8114887000000004
5861643,,,1.0,,1.0,2.0,3.138782215
5861645,1.0,1.0,2.0,,1.0,1.0,4.23670429
5861649,2.0,1.0,,1.0,,2.0,7.054615725
5861651,,1.0,4.0,1.0,,,3.521012865
5861653,1.0,1.0,2.0,,2.0,,3.8734482100000003
5861655,1.0,,,,,,1.4404102
5861657,2.0,1.0,2.0,,,1.0,4.54876304
5861659,,1.0,1.0,1.0,1.0,2.0,4.418182305
5861661,1.0,,3.0,,,2.0,4.42273988
5861663,,3.0,1.0,,,2.0,3.2954634799999996
5861667,1.0,,1.0,2.0,,2.0,6.050356755
5861671,,1.0,4.0,,,1.0,3.7723475650000005
5861673,,1.0,,1.0,1.0,3.0,3.9225590300000004
5861675,,1.0,2.0,1.0,1.0,1.0,2.84937455
5861677,,,2.0,1.0,,3.0,5.92159341
5861679,,2.0,1.0,1.0,,2.0,4.545538185
5861685,1.0,2.0,,,1.0,2.0,4.22074153
5861687,2.0,,,,2.0,2.0,5.0588685
5861689,,2.0,1.0,,,3.0,3.6272863400000004
5861691,,2.0,2.0,,1.0,1.0,2.89399005
5861695,1.0,2.0,1.0,,1.0,1.0,4.67898255
5861697,1.0,3.0,1.0,,,1.0,3.6917819099999996
5861699,2.0,1.0,1.0,,,2.0,4.327986320000001
5861701,1.0,2.0,,1.0,,2.0,3.2434116599999996
5861703,1.0,,3.0,,1.0,1.0,3.631084295
5861705,1.0,2.0,1.0,1.0,1.0,,3.6917305049999998
5861709,,2.0,3.0,,1.0,,3.17228922
5861711,1.0,1.0,1.0,,1.0,2.0,5.62414888
5861713,1.0,1.0,,2.0,,2.0,4.27507127
5861717,,,,2.0,3.0,1.0,5.522233825000001
5861719,1.0,1.0,1.0,,,2.0,3.9852628500000002
5861721,1.0,,3.0,1.0,,1.0,4.75246275
5861723,1.0,,2.0,,,2.0,4.6002996199999995
5861725,1.0,2.0,1.0,,,2.0,4.207065399999999
5861727,1.0,,2.0,1.0,,2.0,5.60150805
5861729,1.0,3.0,,,1.0,1.0,3.8756202799999997
5861731,3.0,,,2.0,,1.0,4.593448765000001
5861733,,2.0,,1.0,,3.0,4.55139598
5861737,,2.0,,,,3.0,3.25544308
5861739,1.0,1.0,2.0,,,1.0,2.97018461
5861741,,,1.0,1.0,1.0,1.0,2.9164614899999997
5861745,2.0,,2.0,1.0,,1.0,5.62717009
5861747,,,,,,1.0,0.84114044
5861751,,,2.0,1.0,3.0,,3.65794615
5861757,1.0,2.0,,,,3.0,5.330631585000001
5861759,1.0,1.0,1.0,2.0,,1.0,4.385438945
5861761,1.0,,,,1.0,2.0,3.9179556300000002
5861763,,3.0,1.0,,1.0,1.0,2.797542275
5861765,1.0,1.0,,1.0,,3.0,4.39852755
5861767,2.0,1.0,2.0,,,1.0,4.565590719999999
5861769,,2.0,4.0,,,,3.60172425
5861771,3.0,2.0,,1.0,,,5.294975770000001
5861775,1.0,,,1.0,1.0,3.0,4.92798657
5861777,2.0,,2.0,,1.0,1.0,5.0336035599999995
5861779,,4.0,2.0,,,,2.187189245
5861781,,2.0,3.0,,,1.0,3.27751788
5861783,3.0,,,2.0,1.0,,4.486577015000001
5861785,4.0,,,,2.0,,5.3156038
5861791,4.0,2.0,,,,,5.302470135
5861795,,,2.0,1.0,2.0,1.0,4.556433405
5861797,,,1.0,2.0,,,2.61574201
5861799,,2.0,2.0,,2.0,,3.684108805
5861801,,2.0,4.0,,,,2.4778527749999997
5861803,,2.0,1.0,1.0,,2.0,3.649990435
5861805,2.0,1.0,1.0,,2.0,,3.510767735
5861807,,,3.0,,,3.0,4.27217571
5861813,,1.0,,1.0,1.0,3.0,5.131964885
5861815,,2.0,1.0,,,3.0,5.11553526
5861817,,1.0,1.0,,2.0,2.0,3.886978525
5861819,,,1.0,1.0,,3.0,5.246113125
5861821,3.0,2.0,,,,1.0,4.791207904999999
5861823,,1.0,1.0,,2.0,2.0,4.818558115
5861827,,1.0,,,2.0,3.0,5.228950015000001
5861829,1.0,1.0,,1.0,1.0,2.0,5.794584585000001
5861831,,2.0,2.0,,1.0,1.0,2.9569300000000003
5861833,,2.0,,1.0,1.0,2.0,4.80834382
5861835,,1.0,2.0,,1.0,,2.8392753649999998
5861841,,2.0,1.0,1.0,1.0,1.0,3.63366846
5861843,,1.0,4.0,,,1.0,3.31330975
5861847,1.0,,4.0,1.0,,,4.086127234999999
5861849,,1.0,1.0,1.0,1.0,2.0,4.74423295
5861851,,,1.0,1.0,,4.0,5.8998995
5861853,2.0,2.0,1.0,1.0,,,4.12116227
5861857,,3.0,,2.0,,1.0,3.2901877500000003
5861859,1.0,1.0,3.0,,1.0,,4.27353201
5861867,2.0,1.0,2.0,1.0,,,3.8323822
5861871,1.0,3.0,,,,,1.92861437
5861873,1.0,1.0,,,3.0,1.0,5.312011030000001
5861877,,2.0,1.0,1.0,1.0,1.0,4.1196998
5861879,,2.0,1.0,1.0,,2.0,5.244914885
5861881,,1.0,4.0,1.0,,,3.27649954
5861883,,1.0,2.0,1.0,2.0,,4.904462645000001
5861885,1.0,,3.0,1.0,,1.0,4.101401935
5861887,2.0,,2.0,,,2.0,5.62126661
5861889,,,1.0,4.0,,1.0,4.088899525
5861891,,2.0,1.0,1.0,,2.0,4.955196815000001
5861895,,3.0,2.0,,1.0,,3.148122015
5861897,,1.0,1.0,,2.0,1.0,3.00149083
5861899,1.0,,1.0,1.0,,3.0,5.14997257
5861901,,1.0,3.0,2.0,,,3.3020087950000003
5861903,,1.0,,1.0,1.0,3.0,5.044340739999999
5861905,,2.0,2.0,,1.0,1.0,3.36818104
5861907,,,1.0,,1.0,3.0,5.325322519999999
5861909,1.0,1.0,3.0,1.0,,,3.7171535899999997
5861911,,2.0,4.0,,,,3.357814505
5861919,2.0,1.0,2.0,1.0,,,4.30191877
5861921,,1.0,3.0,,,1.0,1.94106655
5861923,,,4.0,1.0,,1.0,4.06167375
5861927,,,2.0,,,4.0,3.9670508499999997
5861929,2.0,1.0,,1.0,1.0,1.0,5.47115876
5861931,,2.0,2.0,,1.0,,2.165761105
5861935,1.0,,2.0,1.0,,2.0,4.683756775
5861937,,,5.0,,,1.0,3.08388197
5861939,1.0,3.0,2.0,,,,2.86970948
5861941,,3.0,,1.0,2.0,,2.12403104
5861943,,2.0,,,,4.0,3.8454338399999997
5861947,1.0,2.0,,,,3.0,4.7933052499999995
5861951,2.0,1.0,1.0,,,2.0,6.32973934
5861953,,,,1.0,,,1.0013307
5861957,1.0,,2.0,,,3.0,4.59759456
5861959,1.0,,,,,,1.4324816
5861965,,1.0,,1.0,1.0,3.0,4.408599815
5861967,1.0,,,,,1.0,1.79569148
5861969,1.0,1.0,1.0,,2.0,1.0,3.0923535
5861971,,1.0,2.0,1.0,,1.0,3.371729535
5861973,,1.0,,1.0,3.0,1.0,4.36176448
5861975,,,3.0,,1.0,1.0,4.001589075
5861981,2.0,,2.0,,,2.0,5.78538344
5861983,,,1.0,1.0,,2.0,3.9725913100000003
5861987,1.0,,,,,,1.2547058
5861997,1.0,1.0,2.0,2.0,,,4.17560387
5861999,,1.0,2.0,,,3.0,4.130274484999999
5862003,,1.0,3.0,,1.0,1.0,4.390492465
5862005,1.0,1.0,2.0,1.0,,1.0,4.52050662
5862009,,1.0,,2.0,2.0,1.0,4.687970155
5862011,,2.0,3.0,1.0,,,3.400754535
5862013,2.0,,,,,,3.03283628
5862015,,1.0,3.0,,1.0,1.0,3.06162915
5862019,,1.0,5.0,,,,3.532586
5862021,,1.0,3.0,,,2.0,4.44602942
5862023,,1.0,4.0,1.0,,,2.526189945
5862025,,1.0,2.0,1.0,1.0,1.0,4.3690694
5862027,,1.0,3.0,,1.0,1.0,4.074518585
5862029,1.0,,,2.0,,3.0,5.102371695
5862033,,1.0,2.0,1.0,,2.0,3.701519525
5862035,,,,3.0,2.0,1.0,6.0199181
5862037,1.0,4.0,1.0,,,,2.9094506649999996
5862041,,2.0,3.0,,,1.0,3.8077609050000003
5862043,1.0,1.0,1.0,3.0,,,4.053449585
5862045,,2.0,2.0,1.0,,,2.74731758
5862049,1.0,1.0,,1.0,,3.0,5.3209368249999995
5862051,1.0,1.0,1.0,,,1.0,2.822813705
5862055,,1.0,,4.0,1.0,,4.00311482
5862057,,2.0,3.0,,,1.0,3.17774028
5862059,1.0,,2.0,1.0,1.0,1.0,5.070394545
5862061,,4.0,,,2.0,,2.48725517
5862063,1.0,,1.0,,1.0,3.0,5.41881844
5862065,1.0,,,2.0,1.0,2.0,5.690803435
5862067,,3.0,1.0,1.0,,1.0,3.50406159
5862069,,2.0,1.0,,1.0,2.0,4.667101389999999
5862071,2.0,3.0,1.0,,,,3.36617034
5862073,2.0,,,,,,3.0233308
5862077,,1.0,3.0,1.0,1.0,,3.371995095
5862079,,,1.0,1.0,,2.0,3.7502444
5862081,1.0,,,,,1.0,2.2987406200000002
5862083,,,,1.0,,,0.73476813
5862085,3.0,,2.0,,1.0,,5.4360026900000005
5862087,1.0,1.0,2.0,1.0,1.0,,4.6331931399999995
5862089,,1.0,3.0,1.0,,1.0,4.064817035
5862091,,,2.0,2.0,,2.0,5.227562975
5862093,2.0,3.0,,,,1.0,2.876521175
5862095,,,,,,1.0,1.27708172
5862097,1.0,,1.0,,1.0,3.0,6.17280621
5862099,,1.0,3.0,,1.0,,1.995879915
5862101,,1.0,2.0,1.0,,2.0,4.327332005
5862103,,2.0,4.0,,,,3.22806777
5862105,1.0,3.0,1.0,1.0,,,2.9207945000000004
5862107,1.0,,1.0,2.0,1.0,1.0,4.969444455
5862111,2.0,1.0,,3.0,,,4.90683007
5862113,1.0,4.0,1.0,,,,3.146585965
5862115,,,2.0,1.0,,3.0,5.033075045
5862117,,2.0,,2.0,,2.0,3.4104956700000004
5862119,1.0,,,,,,1.2268883
5862123,3.0,,,,,,3.93468674
5862125,,2.0,,,2.0,2.0,4.6249940800000005
5862129,2.0,1.0,1.0,,2.0,,4.49107783
5862131,,,4.0,,1.0,1.0,4.70430814
5862133,3.0,,2.0,,1.0,,6.26349475
5862137,,2.0,,,1.0,3.0,5.12482458
5862139,,,3.0,1.0,,2.0,4.532166015
5862141,1.0,1.0,1.0,,,3.0,4.772248245
5862143,,2.0,2.0,1.0,1.0,,3.294646705
5862145,1.0,2.0,1.0,,,2.0,4.30869519
5862147,,2.0,3.0,,1.0,,2.2578628700000003
5862151,2.0,,1.0,,3.0,,5.85016404
5862155,2.0,1.0,3.0,,,,4.2259104800000005
5862157,1.0,3.0,2.0,,,,2.237514195
5862159,3.0,1.0,,2.0,,,5.683371545
5862161,,1.0,1.0,,1.0,2.0,3.4789047799999997
5862165,1.0,1.0,3.0,1.0,,,3.6285001400000003
5862167,1.0,1.0,2.0,,,2.0,4.970346429999999
5862169,3.0,2.0,,,,1.0,4.454892135
5862175,2.0,1.0,1.0,,,,2.208499795
5862177,,1.0,2.0,,1.0,2.0,4.605272619999999
5862181,,1.0,1.0,,2.0,1.0,3.7428091799999996
5862183,,,1.0,,,,0.53847533
5862185,,1.0,,1.0,,1.0,2.2150796550000003
5862187,,3.0,2.0,,,1.0,3.4642543349999997
5862189,1.0,1.0,1.0,1.0,1.0,1.0,5.662063600000001
5862191,2.0,1.0,,1.0,2.0,,4.21567436
5862193,1.0,2.0,1.0,,,2.0,3.5873939200000002
5862195,1.0,1.0,1.0,1.0,1.0,1.0,4.038725524999999
5862197,2.0,,1.0,1.0,1.0,,4.40282941
5862199,,,3.0,2.0,,1.0,4.7674541
5862201,,2.0,2.0,1.0,,1.0,2.792786865
5862203,1.0,3.0,1.0,,1.0,,3.3454822300000004
5862205,2.0,,3.0,,1.0,,4.93001381
5862207,2.0,,1.0,1.0,1.0,,4.40282941
5862209,,1.0,3.0,,,2.0,2.842162975
5862215,2.0,1.0,,,,3.0,5.197849725
5862217,1.0,2.0,1.0,,,2.0,3.454314745
5862219,,1.0,,,,2.0,1.6054370699999998
5862223,,3.0,,,1.0,2.0,3.0782493649999996
5862225,2.0,,1.0,,2.0,1.0,6.4128778
5862227,3.0,,,1.0,,2.0,5.605078975
5862231,,2.0,,,2.0,2.0,4.136445045
5862249,2.0,,,,1.0,1.0,3.6000951800000003
5862253,1.0,2.0,,,1.0,,2.2200331650000003
5862257,2.0,,1.0,1.0,1.0,,4.40282941
5862259,1.0,,3.0,1.0,1.0,,2.7477845650000003
5862261,,1.0,2.0,,2.0,,2.85952771
5862263,,2.0,2.0,1.0,,1.0,3.0477853149999996
5862265,1.0,,4.0,,,1.0,4.99872
5862267,1.0,,,,3.0,2.0,4.54543181
5862273,2.0,,1.0,1.0,,2.0,6.33845417
5862275,,1.0,3.0,,1.0,1.0,3.03879295
5862277,,,2.0,,,2.0,3.8268289199999996
5862279,,,4.0,,,2.0,3.40283119
5862283,1.0,1.0,2.0,1.0,,1.0,5.141822205
5862285,,1.0,4.0,,,,2.6521931299999997
5862287,,1.0,3.0,1.0,,1.0,2.9335102749999997
5862291,,,,1.0,,,0.7952937
5862295,,3.0,2.0,,,1.0,3.3976332100000004
5862297,,2.0,,1.0,,3.0,4.3819638
5862299,,1.0,,,,,0.161836385
5862303,4.0,,,2.0,,,6.518182574999999
5862305,,,1.0,,,,0.4741716
5862307,,2.0,3.0,,,,2.352822875
5862311,,3.0,1.0,2.0,,,2.6153075699999997
5862313,1.0,1.0,1.0,,1.0,2.0,4.95891518
5862315,,1.0,1.0,1.0,,3.0,4.3146387
5862317,,,2.0,,1.0,3.0,5.136332415
5862319,,,3.0,,1.0,2.0,4.110240635
5862321,3.0,,,1.0,,,4.86480365
5862323,1.0,,2.0,,,2.0,4.4895742
5862325,2.0,,1.0,1.0,1.0,,4.40282941
5862327,,1.0,,1.0,2.0,2.0,5.963510655
5862333,2.0,,1.0,,,2.0,3.51301282
5862337,2.0,3.0,1.0,,,,3.539142165
5862341,1.0,,3.0,,2.0,,4.384934445000001
5862343,2.0,2.0,1.0,1.0,,,4.85759218
5862345,,1.0,1.0,1.0,,3.0,4.23890073
5862347,,1.0,,1.0,1.0,1.0,2.564272715
5862349,,,2.0,,,4.0,5.1696604100000005
5862351,,,2.0,1.0,,3.0,5.21157267
5862353,1.0,1.0,1.0,,,3.0,5.591635800000001
5862355,1.0,,2.0,1.0,,1.0,4.10367092
5862357,,3.0,2.0,1.0,,,2.661458595
5862359,,3.0,1.0,1.0,,1.0,3.007509475
5862361,,1.0,2.0,,1.0,2.0,3.64078473
5862363,1.0,1.0,1.0,1.0,,2.0,4.830903295000001
5862365,,,2.0,,2.0,2.0,3.8454395800000003
5862369,,1.0,1.0,,2.0,,2.5439379549999996
5862371,,,2.0,,1.0,3.0,5.54500288
5862377,2.0,1.0,,,1.0,2.0,5.75606379
5862381,,3.0,1.0,,,1.0,2.17293136
5862383,,1.0,3.0,,,2.0,4.55659953
5862385,2.0,,1.0,1.0,1.0,1.0,5.77253775
5862387,,3.0,2.0,1.0,,,2.9463326800000003
5862389,1.0,,3.0,1.0,,1.0,5.03870897
5862391,,2.0,2.0,1.0,,1.0,3.63540354
5862393,,1.0,,,,,0.16603036
5862395,1.0,1.0,1.0,2.0,,1.0,4.907483225
5862397,2.0,,1.0,2.0,1.0,,6.085740605
5862399,,2.0,4.0,,,,2.9490847000000002
5862401,1.0,,1.0,2.0,,2.0,4.882593935
5862405,,,1.0,2.0,1.0,2.0,4.988006255
5862407,1.0,1.0,1.0,,1.0,2.0,3.536709595
5862409,,1.0,,1.0,,4.0,5.811971995
5862413,1.0,1.0,3.0,,1.0,,4.398575655
5862415,,1.0,2.0,1.0,,2.0,4.4296188050000005
5862417,,1.0,2.0,2.0,,1.0,3.151390765
5862419,,1.0,2.0,1.0,1.0,1.0,4.5168774549999995
5862427,1.0,,1.0,1.0,2.0,1.0,4.593271445
5862429,1.0,1.0,1.0,,1.0,2.0,5.301695584999999
5862431,1.0,,4.0,,1.0,,4.30838271
5862435,,,,1.0,,2.0,2.21867131
5862437,2.0,,,2.0,1.0,1.0,6.12492456
5862439,1.0,2.0,2.0,,,1.0,3.7850621
5862441,1.0,1.0,1.0,,1.0,2.0,5.348778105
5862443,1.0,3.0,,,,2.0,3.0705258649999996
5862445,,1.0,3.0,,,,1.8745758499999998
5862449,,,2.0,,,,1.2971842599999999
5862451,2.0,,2.0,1.0,,1.0,5.539913665
5862453,,,3.0,1.0,,2.0,4.719551044999999
5862455,,1.0,,1.0,,4.0,4.5560411599999995
5862457,1.0,,1.0,,2.0,2.0,4.647822135
5862461,,,3.0,1.0,2.0,,2.84950117
5862463,1.0,1.0,,1.0,,,2.6899914899999997
5862465,1.0,2.0,,,2.0,1.0,3.81992399
5862467,1.0,,2.0,,1.0,2.0,4.176243565
5862469,,,,5.0,,,3.7645850399999996
5862471,1.0,2.0,3.0,,,,2.91663089
5862479,2.0,1.0,2.0,,1.0,,3.28862289
5862481,,,1.0,1.0,1.0,3.0,5.7204232699999995
5862483,,3.0,1.0,,2.0,,2.761479715
5862485,,1.0,,,2.0,,2.201772545
5862487,,1.0,,,2.0,3.0,4.759858395
5862489,1.0,2.0,,2.0,1.0,,2.84509833
5862491,,1.0,3.0,,1.0,1.0,3.795160135
5862493,,,2.0,1.0,,3.0,4.2718665950000005
5862495,2.0,1.0,,1.0,,2.0,5.51455206
5862497,2.0,,1.0,1.0,1.0,1.0,5.70982252
5862499,1.0,,,,,,1.42102
5862501,1.0,,,5.0,,,6.55919755
5862509,1.0,1.0,1.0,1.0,2.0,,4.101527065
5862511,,,1.0,3.0,1.0,1.0,5.231495454999999
5862513,,1.0,2.0,,2.0,1.0,3.7694542550000003
5862515,1.0,4.0,,,,1.0,3.113382885
